1675058400000,23730.00000000,23745.00000000,23660.00000000,23692.71000000,3890.42526000,1675061999999,92236272.98526750,74938,1852.39007000,43918191.99490580,0
1675062000000,23693.80000000,23707.05000000,23600.00000000,23643.97000000,4688.72808000,1675065599999,110895867.56229690,86778,2349.74848000,55577122.08188500,0
1675065600000,23644.93000000,23676.72000000,23506.49000000,23549.06000000,6828.42233000,1675069199999,161106459.91918820,120467,3297.26702000,77795637.13392850,0
1675069200000,23549.42000000,23552.23000000,23115.14000000,23191.67000000,18427.08861000,1675072799999,429462535.05866320,261796,9082.09114000,211683271.37134860,0
1675072800000,23191.10000000,23306.92000000,23105.00000000,23244.07000000,7627.38638000,1675076399999,177206938.82965560,136794,3782.30656000,87881812.30661020,0
1675076400000,23245.96000000,23277.48000000,23016.93000000,23074.96000000,8370.01680000,1675079999999,193860648.06911610,151955,3892.34104000,90154704.26505740,0
1675080000000,23078.64000000,23153.75000000,22968.00000000,23077.37000000,10088.77231000,1675083599999,232761460.98458880,177456,4873.89914000,112452899.04161580,0
1675083600000,23077.10000000,23134.50000000,23044.87000000,23058.78000000,5537.23392000,1675087199999,127865933.57692630,109238,2744.24651000,63371684.58764730,0
1675087200000,23058.77000000,23291.99000000,23027.79000000,23290.51000000,10607.75115000,1675090799999,245883826.79460550,179579,5298.21912000,122821664.03448570,0
1675090800000,23290.50000000,23303.36000000,23047.96000000,23178.00000000,8823.88709000,1675094399999,204567996.86226050,175058,4203.05316000,97441020.18804040,0
1675094400000,23177.24000000,23252.00000000,23112.00000000,23169.92000000,6560.04299000,1675097999999,152055382.73540790,143541,3238.54362000,75069326.20716250,0
1675098000000,23171.85000000,23240.31000000,23089.44000000,23109.21000000,5543.44097000,1675101599999,128431778.98275140,128521,2710.63341000,62804057.40771530,0
1675101600000,23109.21000000,23179.81000000,23068.00000000,23140.00000000,5219.89668000,1675105199999,120686919.53696790,117645,2614.04771000,60440746.93195290,0
1675105200000,23140.00000000,23142.50000000,22615.00000000,22786.31000000,14116.49159000,1675108799999,321895680.21621690,259929,6815.38567000,155404535.80103100,0
1675108800000,22785.39000000,22810.99000000,22560.49000000,22697.25000000,8561.26619000,1675112399999,194379116.29254850,160763,4267.55562000,96904497.84521570,0
1675112400000,22696.64000000,22793.30000000,22680.01000000,22746.93000000,5095.44187000,1675115999999,115917980.70497210,109740,2490.18039000,56652031.57130730,0
1675116000000,22745.19000000,22770.38000000,22482.00000000,22729.58000000,5206.84586000,1675119599999,118157453.26650720,119922,2444.02014000,55466405.18354490,0
1675119600000,22732.42000000,22842.09000000,22704.73000000,22828.57000000,4334.31583000,1675123199999,98715503.52590560,105905,2121.28735000,48314662.37530070,0
1675123200000,22828.58000000,22878.11000000,22716.64000000,22829.72000000,5931.39454000,1675126799999,135253734.94768850,119608,2868.07470000,65406507.28006420,0
1675126800000,22829.67000000,22862.83000000,22757.48000000,22831.05000000,4451.03768000,1675130399999,101584298.71007480,93270,2154.73764000,49176835.61107680,0
1675130400000,22830.53000000,22914.00000000,22817.73000000,22856.16000000,4204.19349000,1675133999999,96153272.13659460,82440,2104.51531000,48133529.87863820,0
1675134000000,22856.97000000,22868.76000000,22813.73000000,22834.49000000,3137.22753000,1675137599999,71671504.24035710,64410,1547.98896000,35365418.96588230,0
1675137600000,22834.30000000,22864.77000000,22799.00000000,22859.53000000,2948.61668000,1675141199999,67330586.68193460,59769,1512.96672000,34548803.96728090,0
1675141200000,22860.83000000,22871.29000000,22752.65000000,22756.34000000,3600.34475000,1675144799999,82210103.85322090,69113,1699.66502000,38810603.97333770,0
1675144800000,22757.73000000,22866.10000000,22742.79000000,22811.26000000,4095.14510000,1675148399999,93370615.82427790,78148,2029.47781000,46272495.17137900,0
1675148400000,22812.49000000,22988.69000000,22808.51000000,22977.48000000,5853.89947000,1675151999999,134108323.77319760,105002,3009.78538000,68953874.81867890,0
1675152000000,22977.48000000,22995.35000000,22832.00000000,22909.94000000,5810.39895000,1675155599999,133167441.26441790,103785,2840.32194000,65097081.33399420,0
